links,account,accountingbook,accountingperiod,activitydate,amount,customtype,entity,location,subsidiary,transactiontype,item,quantity,salesrep,department
[],2494,1,101,8/31/2024,0,-1,,,21,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,22,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,29,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,3,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,4,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,5,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,15,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,6,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,23,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,13,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,34,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,28,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,35,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,40,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,12,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,42,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,50,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,52,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,14,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,18,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,55,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,16,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,36,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,19,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,51,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,54,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,39,Journal,,,,
[],2494,1,101,8/31/2024,0,-1,,,41,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,54,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,12,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,13,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,51,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,55,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,11,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,58,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,49,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,34,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,2,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,27,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,17,Journal,,,,
[],2494,1,112,3/31/2025,-6275,-1,,,35,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,40,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,42,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,20,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,50,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,14,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,18,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,56,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,3,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,16,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,36,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,21,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,5,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,15,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,39,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,41,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,6,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,23,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,19,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,29,Journal,,,,
[],2494,1,112,3/31/2025,-0.38,-1,,,22,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,4,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,28,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,47,Journal,,,,
[],2494,1,112,3/31/2025,0,-1,,,52,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,2,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,42,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,47,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,50,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,52,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,29,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,11,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,4,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,28,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,12,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,14,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,51,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,19,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,54,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,55,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,27,Journal,,,,
[],2494,1,115,5/31/2025,-0.39,-1,,,22,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,3,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,58,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,56,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,5,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,15,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,49,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,6,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,23,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,18,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,13,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,17,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,16,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,34,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,20,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,36,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,21,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,35,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,39,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,40,Journal,,,,
[],2494,1,115,5/31/2025,0,-1,,,41,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,11,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,20,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,21,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,22,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,29,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,3,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,4,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,15,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,6,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,23,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,5,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,28,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,13,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,34,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,12,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,14,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,35,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,40,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,18,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,16,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,42,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,50,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,36,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,39,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,51,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,55,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,41,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,47,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,52,Journal,,,,
[],2495,1,96,4/30/2024,0,-1,,,54,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,17,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,2,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,22,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,29,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,50,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,51,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,54,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,55,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,3,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,21,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,5,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,15,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,27,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,6,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,23,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,13,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,34,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,52,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,35,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,40,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,11,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,20,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,42,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,50,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,52,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,4,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,28,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,51,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,55,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,12,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,14,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,11,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,17,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,21,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,29,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,4,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,28,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,12,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,14,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,18,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,16,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,36,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,39,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,41,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,47,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,18,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,16,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,36,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,39,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,19,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,27,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,20,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,22,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,3,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,5,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,15,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,6,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,23,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,13,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,34,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,35,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,40,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,42,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,41,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,47,Journal,,,,
[],2495,1,70,12/31/2023,0,-1,,,50,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,52,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,54,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,2,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,11,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,17,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,21,Journal,,,,
[],2495,1,93,2/29/2024,0,-1,,,19,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,19,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,27,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,20,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,22,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,3,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,5,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,15,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,29,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,4,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,28,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,12,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,14,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,18,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,6,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,23,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,13,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,34,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,35,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,40,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,42,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,16,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,36,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,39,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,41,Journal,,,,
[],2495,1,92,1/31/2024,0,-1,,,47,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,3,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,5,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,15,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,6,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,11,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,23,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,13,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,29,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,4,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,34,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,28,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,12,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,35,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,40,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,14,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,18,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,42,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,50,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,19,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,16,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,51,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,55,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,36,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,39,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,56,Journal,,,,
[],2495,1,114,4/30/2025,-309.53,-1,,,27,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,41,Journal,,,,
[],2495,1,114,4/30/2025,-129.22,-1,,,47,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,20,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,52,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,54,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,58,Journal,,,,
[],2495,1,114,4/30/2025,-2096.55,-1,,,22,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,49,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,2,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,17,Journal,,,,
[],2495,1,114,4/30/2025,0,-1,,,21,Journal,,,,
[],2495,1,116,6/30/2025,-131.38,-1,,,47,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,52,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,50,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,51,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,54,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,55,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,58,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,56,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,49,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,21,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,40,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,19,Journal,,,,
[],2495,1,116,6/30/2025,-314.71,-1,,,27,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,41,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,42,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,20,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,15,Journal,,,,
[],2495,1,116,6/30/2025,-2131.64,-1,,,22,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,6,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,23,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,3,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,14,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,29,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,4,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,5,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,36,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,18,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,13,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,16,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,2,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,35,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,39,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,34,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,11,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,17,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,28,Journal,,,,
[],2495,1,116,6/30/2025,0,-1,,,12,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,15,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,6,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,23,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,5,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,12,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,13,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,34,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,14,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,18,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,27,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,35,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,40,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,16,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,36,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,39,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,42,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,50,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,41,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,47,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,51,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,55,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,52,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,54,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,17,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,21,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,29,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,4,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,28,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,19,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,20,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,22,Journal,,,,
[],2495,1,94,3/31/2024,0,-1,,,3,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,28,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,12,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,14,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,18,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,22,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,3,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,40,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,16,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,52,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,5,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,15,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,54,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,6,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,23,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,13,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,34,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,35,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,36,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,42,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,47,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,39,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,50,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,51,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,55,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,17,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,21,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,41,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,19,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,20,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,29,Journal,,,,
[],2495,1,97,5/31/2024,0,-1,,,4,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,14,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,23,Journal,,,,
[],2495,1,105,11/13/2024,-100000,-1,,,15,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,18,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,13,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,16,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,34,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,36,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,35,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,39,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,40,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,41,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,42,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,47,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,50,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,52,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,51,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,54,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,55,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,3,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,5,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,15,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,20,Journal,,,,
[],2495,1,104,10/31/2024,-1103.58,-1,,,22,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,6,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,17,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,21,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,29,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,4,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,19,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,28,Journal,,,,
[],2495,1,104,10/31/2024,0,-1,,,12,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,17,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,14,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,18,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,3,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,5,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,15,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,19,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,6,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,23,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,52,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,13,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,21,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,29,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,54,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,16,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,36,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,39,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,4,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,28,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,12,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,20,Journal,,,,
[],2495,1,110,1/31/2025,0,-1,,,34,Journal,,,,
