links,account,accountingbook,accountingperiod,amount,department,iscustomglline,subsidiary
[],855,1,61,0,-1,F,3
[],855,1,62,0,-1,F,3
[],855,1,64,0,-1,F,3
[],855,1,65,0,-1,F,3
[],855,1,66,0,-1,F,3
[],855,1,68,0,-1,F,3
[],855,1,69,0,-1,F,3
[],855,1,70,0,-1,F,3
[],855,1,92,0,-1,F,3
[],855,1,93,0,-1,F,3
[],855,1,94,0,-1,F,3
[],855,1,96,0,-1,F,3
[],855,1,112,0,-1,F,3
[],855,1,114,0,-1,F,3
[],855,1,116,0,-1,F,3
[],855,1,118,15.59,-1,F,3
[],856,1,20,12030.16,-1,F,4
[],856,1,21,0,-1,F,4
[],856,1,22,-12015.16,-1,F,4
[],856,1,24,0,-1,F,4
[],856,1,25,-15,-1,F,4
[],856,1,26,0,-1,F,4
[],856,1,28,0,-1,F,4
[],856,1,29,0,-1,F,4
[],856,1,30,0,-1,F,4
[],856,1,32,0,-1,F,4
[],856,1,33,0,-1,F,4
[],856,1,34,0,-1,F,4
[],856,1,46,1500,-1,F,4
[],856,1,47,0,-1,F,4
[],856,1,48,0,-1,F,4
[],856,1,50,-1500,-1,F,4
[],856,1,56,0,-1,F,4
[],856,1,57,0,-1,F,4
[],856,1,58,0,-1,F,4
[],856,1,60,0,-1,F,4
[],856,1,61,0,-1,F,4
[],856,1,62,0,-1,F,4
[],856,1,64,0,-1,F,4
[],856,1,65,0,-1,F,4
[],856,1,66,0,-1,F,4
[],856,1,68,0,-1,F,4
[],856,1,69,0,-1,F,4
[],856,1,70,0,-1,F,4
[],856,1,92,0,-1,F,4
[],856,1,93,0,-1,F,4
[],856,1,94,0,-1,F,4
[],856,1,96,0,-1,F,4
[],856,1,97,0,-1,F,4
[],856,1,98,0,-1,F,4
[],856,1,100,0,-1,F,4
[],856,1,101,0,-1,F,4
[],856,1,102,0,-1,F,4
[],856,1,104,0,-1,F,4
[],856,1,105,0,-1,F,4
[],856,1,106,0,-1,F,4
[],856,1,110,0,-1,F,4
[],856,1,111,0,-1,F,4
[],856,1,112,0,-1,F,4
[],856,1,114,0,-1,F,4
[],856,1,115,0,-1,F,4
[],856,1,116,0,-1,F,4
[],856,1,118,231,-1,F,4
[],857,1,21,-12000,-1,F,5
[],857,1,22,0,-1,F,5
[],857,1,24,12000,-1,F,5
[],858,1,20,0,-1,F,15
[],858,1,21,0,-1,F,15
[],858,1,22,0,-1,F,15
[],858,1,24,-22250.56,-1,F,15
[],858,1,26,0,-1,F,15
[],858,1,28,0,-1,F,15
[],858,1,29,0,-1,F,15
[],858,1,30,0,-1,F,15
[],858,1,32,0,-1,F,15
[],858,1,33,0,-1,F,15
[],858,1,34,0,-1,F,15
[],858,1,39,110,-1,F,15
[],858,1,40,3622.55,-1,F,15
[],858,1,42,4377.45,-1,F,15
[],858,1,43,-7810,-1,F,15
[],858,1,44,13070,-1,F,15
[],858,1,46,-500,-1,F,15
[],858,1,47,2500,-1,F,15
[],858,1,48,-15070,-1,F,15
[],858,1,50,19323.56,-1,F,15
[],858,1,51,2627,-1,F,15
[],858,1,52,0,-1,F,15
[],858,1,56,0,-1,F,15
[],858,1,57,0,-1,F,15
[],858,1,58,0,-1,F,15
[],858,1,60,0,-1,F,15
[],858,1,61,0,-1,F,15
[],858,1,62,0,-1,F,15
[],858,1,64,0,-1,F,15
[],858,1,65,0,-1,F,15
[],858,1,66,0,-1,F,15
[],858,1,68,0,-1,F,15
[],858,1,69,0,-1,F,15
[],858,1,70,0,-1,F,15
[],858,1,92,0,-1,F,15
[],858,1,93,0,-1,F,15
[],858,1,94,0,-1,F,15
[],858,1,96,0,-1,F,15
[],858,1,97,453.98,-1,F,15
[],858,1,98,0,-1,F,15
[],858,1,100,0,-1,F,15
[],858,1,101,0,-1,F,15
[],858,1,102,0,-1,F,15
[],858,1,104,-453.98,-1,F,15
[],858,1,105,0,-1,F,15
[],858,1,106,0,-1,F,15
[],858,1,110,0,-1,F,15
[],858,1,111,0,-1,F,15
[],858,1,112,0,-1,F,15
[],858,1,114,0,-1,F,15
[],858,1,115,0,-1,F,15
[],858,1,116,0,-1,F,15
[],858,1,118,0,-1,F,15
[],859,1,20,977.5,-1,F,12
[],859,1,21,-977.5,-1,F,12
[],859,1,26,0,-1,F,12
[],859,1,30,0,-1,F,12
[],859,1,47,-36.37,-1,F,12
[],859,1,48,0,-1,F,12
[],859,1,50,36.37,-1,F,12
[],859,1,51,-36.37,-1,F,12
[],859,1,52,36.37,-1,F,12
[],860,1,26,0,-1,F,6
[],860,1,28,0,-1,F,6
[],860,1,29,0,-1,F,6
[],860,1,30,0,-1,F,6
[],860,1,32,0,-1,F,6
[],860,1,33,0,-1,F,6
[],860,1,34,0,-1,F,6
[],860,1,48,3552.21,-1,F,6
[],860,1,50,-3552.21,-1,F,6
[],860,1,56,0,-1,F,6
[],860,1,57,0,-1,F,6
[],860,1,58,0,-1,F,6
[],860,1,60,0,-1,F,6
[],860,1,61,0,-1,F,6
[],860,1,62,0,-1,F,6
[],860,1,64,0,-1,F,6
[],860,1,65,0,-1,F,6
[],860,1,66,0,-1,F,6
[],860,1,68,0,-1,F,6
[],860,1,69,0,-1,F,6
[],860,1,70,0,-1,F,6
[],860,1,92,0,-1,F,6
[],860,1,93,0,-1,F,6
[],860,1,94,0,-1,F,6
[],860,1,96,0,-1,F,6
[],860,1,97,0,-1,F,6
[],860,1,98,0,-1,F,6
[],860,1,100,0,-1,F,6
[],860,1,101,0,-1,F,6
[],860,1,102,0,-1,F,6
[],860,1,104,0,-1,F,6
[],860,1,105,0,-1,F,6
[],860,1,106,0,-1,F,6
[],860,1,110,0,-1,F,6
[],860,1,111,0,-1,F,6
[],860,1,112,0,-1,F,6
[],860,1,114,0,-1,F,6
[],860,1,115,0,-1,F,6
[],860,1,116,0,-1,F,6
[],860,1,118,0,-1,F,6
[],861,1,26,0,-1,F,14
[],861,1,28,0,-1,F,14
[],861,1,32,0,-1,F,14
[],861,1,33,0,-1,F,14
[],862,1,26,0,-1,F,23
[],862,1,32,0,-1,F,23
[],862,1,33,0,-1,F,23
[],862,1,40,500,-1,F,23
[],862,1,42,-500,-1,F,23
[],863,1,20,1000,-1,F,18
[],863,1,21,-1000,-1,F,18
[],863,1,26,0,-1,F,18
[],863,1,28,0,-1,F,18
[],863,1,29,0,-1,F,18
[],863,1,30,0,-1,F,18
[],863,1,32,0,-1,F,18
[],863,1,33,0,-1,F,18
[],863,1,34,0,-1,F,18
[],863,1,46,21000,-1,F,18
[],863,1,47,-21000,-1,F,18
[],863,1,48,4072.88,-1,F,18
[],863,1,50,-4072.88,-1,F,18
[],863,1,56,0,-1,F,18
[],864,1,26,0,-1,F,13
[],864,1,28,0,-1,F,13
[],864,1,29,0,-1,F,13
[],864,1,30,0,-1,F,13
[],864,1,32,0,-1,F,13
[],864,1,33,0,-1,F,13
[],864,1,34,0,-1,F,13
[],864,1,38,600,-1,F,13
[],864,1,39,-600,-1,F,13
[],864,1,42,617.16,-1,F,13
[],864,1,43,0,-1,F,13
[],864,1,44,9844.44,-1,F,13
[],864,1,46,0,-1,F,13
[],864,1,47,1200,-1,F,13
[],864,1,48,0,-1,F,13
[],864,1,50,-10461.6,-1,F,13
[],864,1,51,0,-1,F,13
[],864,1,52,-1200,-1,F,13
[],864,1,56,0,-1,F,13
[],864,1,57,0,-1,F,13
[],864,1,58,0,-1,F,13
[],864,1,60,0,-1,F,13
[],864,1,61,0,-1,F,13
[],864,1,62,0,-1,F,13
[],864,1,66,0,-1,F,13
[],864,1,68,150,-1,F,13
[],864,1,69,-150,-1,F,13
[],864,1,70,0,-1,F,13
[],864,1,92,0,-1,F,13
[],864,1,93,0,-1,F,13
[],864,1,94,0,-1,F,13
[],864,1,96,0,-1,F,13
[],864,1,97,0,-1,F,13
[],864,1,98,0,-1,F,13
[],864,1,100,0,-1,F,13
[],864,1,101,0,-1,F,13
[],864,1,102,0,-1,F,13
[],864,1,104,0,-1,F,13
[],864,1,105,0,-1,F,13
[],864,1,110,0,-1,F,13
[],864,1,111,0,-1,F,13
[],864,1,112,0,-1,F,13
[],864,1,114,0,-1,F,13
[],864,1,115,0,-1,F,13
[],864,1,116,0,-1,F,13
[],864,1,118,0,-1,F,13
[],865,1,20,7215.73,-1,F,16
[],865,1,21,0,-1,F,16
[],865,1,22,-9215.73,-1,F,16
[],865,1,24,433,-1,F,16
[],865,1,25,-613,-1,F,16
[],865,1,26,0,-1,F,16
[],865,1,28,0,-1,F,16
[],865,1,29,0,-1,F,16
[],865,1,30,0,-1,F,16
[],865,1,32,0,-1,F,16
[],865,1,33,0,-1,F,16
[],865,1,34,0,-1,F,16
[],865,1,46,2000,-1,F,16
[],865,1,47,0,-1,F,16
[],865,1,48,-2000,-1,F,16
[],865,1,50,-12354.25,-1,F,16
[],865,1,51,12534.25,-1,F,16
[],865,1,52,2000,-1,F,16
[],865,1,56,0,-1,F,16
[],865,1,57,0,-1,F,16
[],865,1,58,0,-1,F,16
[],865,1,60,0,-1,F,16
[],865,1,61,0,-1,F,16
[],865,1,62,0,-1,F,16
[],865,1,64,0,-1,F,16
[],865,1,65,0,-1,F,16
[],865,1,66,0,-1,F,16
[],865,1,68,0,-1,F,16
[],865,1,69,0,-1,F,16
[],865,1,70,0,-1,F,16
[],865,1,92,0,-1,F,16
[],865,1,93,0,-1,F,16
[],865,1,94,0,-1,F,16
[],865,1,96,0,-1,F,16
[],865,1,97,0,-1,F,16
[],865,1,98,0,-1,F,16
[],865,1,100,0,-1,F,16
[],865,1,101,0,-1,F,16
[],865,1,102,0,-1,F,16
[],865,1,104,6275,-1,F,16
[],865,1,105,0,-1,F,16
[],865,1,106,-6275,-1,F,16
[],865,1,110,0,-1,F,16
[],865,1,111,0,-1,F,16
[],865,1,112,0,-1,F,16
[],865,1,114,0,-1,F,16
[],865,1,115,0,-1,F,16
[],865,1,116,0,-1,F,16
[],865,1,118,0,-1,F,16
[],866,1,20,0,-1,F,2
[],866,1,21,-5142.8,-1,F,2
[],866,1,22,24460.24,-1,F,2
[],866,1,24,-9571.36,-1,F,2
[],866,1,25,-10029.2,-1,F,2
[],866,1,26,15861.03,-1,F,2
[],866,1,28,-18798,-1,F,2
[],866,1,29,-954.21,-1,F,2
[],866,1,30,-1126.35,-1,F,2
[],866,1,32,-1046.4,-1,F,2
[],866,1,33,-1383.4,-1,F,2
[],866,1,34,-1144.96,-1,F,2
[],866,1,50,9920.05,-1,F,2
[],866,1,51,-545.89,-1,F,2
[],866,1,52,-324.75,-1,F,2
[],866,1,56,8951.47,-1,F,2
[],866,1,57,-1046.4,-1,F,2
[],866,1,58,-35.04,-1,F,2
[],866,1,60,279.01,-1,F,2
[],866,1,61,-105.65,-1,F,2
[],866,1,62,-2183.97,-1,F,2
[],866,1,64,-355.65,-1,F,2
[],866,1,65,144.35,-1,F,2
[],866,1,66,-105.65,-1,F,2
[],866,1,68,-105.65,-1,F,2
[],866,1,69,-124.65,-1,F,2
[],866,1,70,-3124.65,-1,F,2
[],866,1,92,-124.65,-1,F,2
[],866,1,93,-124.65,-1,F,2
[],866,1,94,-685.43,-1,F,2
[],866,1,96,-272.29,-1,F,2
[],866,1,97,-379.46,-1,F,2
[],866,1,98,-505.19,-1,F,2
[],866,1,100,-162.83,-1,F,2
[],866,1,101,609.67,-1,F,2
[],866,1,102,-444.34,-1,F,2
[],866,1,104,-149.65,-1,F,2
[],866,1,105,214.4,-1,F,2
[],866,1,106,-238.65,-1,F,2
[],866,1,110,1202.65,-1,F,2
[],866,1,111,-408.13,-1,F,2
[],866,1,112,-484.08,-1,F,2
[],866,1,114,576.65,-1,F,2
[],866,1,115,-452.13,-1,F,2
[],866,1,116,-512.35,-1,F,2
[],866,1,118,1869.35,-1,F,2
[],867,1,20,-7760.5,-1,F,19
[],867,1,21,-10000,-1,F,19
[],867,1,22,10567.42,-1,F,19
[],867,1,24,-14705.98,-1,F,19
[],867,1,25,0,-1,F,19
[],867,1,26,-238.35,-1,F,19
[],867,1,28,17719.95,-1,F,19
[],867,1,30,-11337.74,-1,F,19
[],867,1,32,10790,-1,F,19
[],867,1,33,-1158,-1,F,19
[],867,1,34,-17230.57,-1,F,19
[],867,1,46,4754.86,-1,F,19
[],867,1,47,1658.5,-1,F,19
[],867,1,48,-76.5,-1,F,19
[],867,1,50,-3521,-1,F,19
[],867,1,51,4534,-1,F,19
[],867,1,52,18747,-1,F,19
[],867,1,56,-2514.78,-1,F,19
[],867,1,57,20000,-1,F,19
[],867,1,58,-3366.7,-1,F,19
[],867,1,60,-928.8,-1,F,19
[],867,1,61,-2438.8,-1,F,19
[],867,1,62,-821.1,-1,F,19
[],867,1,64,-4021.3,-1,F,19
[],867,1,65,-1429.8,-1,F,19
[],867,1,66,-5848.89,-1,F,19
[],867,1,68,9640,-1,F,19
[],867,1,69,-9844.1,-1,F,19
[],867,1,70,-1107.3,-1,F,19
[],867,1,92,4913.45,-1,F,19
[],867,1,93,-2622,-1,F,19
[],867,1,94,-422.54,-1,F,19
[],867,1,96,-312.47,-1,F,19
[],867,1,97,-435.85,-1,F,19
[],867,1,98,-694.53,-1,F,19
[],867,1,100,-449.52,-1,F,19
[],867,1,101,5271.44,-1,F,19
[],867,1,102,9235.33,-1,F,19
[],867,1,104,-12612.69,-1,F,19
[],867,1,105,-245.87,-1,F,19
[],867,1,106,-103.7,-1,F,19
[],867,1,110,1053.18,-1,F,19
[],867,1,111,-119.02,-1,F,19
[],867,1,112,5740.72,-1,F,19
[],867,1,114,-5699.8,-1,F,19
[],867,1,115,-217.3,-1,F,19
[],867,1,116,-218.09,-1,F,19
[],867,1,118,2790.93,-1,F,19
[],868,1,20,-69599.53,-1,F,11
[],868,1,21,30265.48,-1,F,11
[],868,1,22,132453.33,-1,F,11
[],868,1,24,-114812.8,-1,F,11
[],868,1,25,-36221.95,-1,F,11
[],868,1,26,991204.37,-1,F,11
[],868,1,28,770553.02,-1,F,11
[],868,1,29,-28521.7,-1,F,11
[],868,1,30,170764.72,-1,F,11
[],868,1,32,-455854.5,-1,F,11
[],868,1,33,-217.04,-1,F,11
[],868,1,34,-245060.01,-1,F,11
[],868,1,38,1367973.58,-1,F,11
[],868,1,39,-21764.46,-1,F,11
[],868,1,40,-213390.9,-1,F,11
[],868,1,42,-88208.34,-1,F,11
[],868,1,43,-168922.68,-1,F,11
[],868,1,44,-282927.72,-1,F,11
[],868,1,46,-140362.85,-1,F,11
[],868,1,47,-157275.64,-1,F,11
[],868,1,48,131763.64,-1,F,11
[],868,1,50,-135951.62,-1,F,11
[],868,1,51,75956.21,-1,F,11
[],868,1,52,-275356.25,-1,F,11
[],868,1,56,-324508.7,-1,F,11
[],868,1,57,-332417.56,-1,F,11
[],868,1,58,28063.45,-1,F,11
[],868,1,60,-365188.8,-1,F,11
[],868,1,61,-121361.72,-1,F,11
[],868,1,62,-72721.91,-1,F,11
[],868,1,64,37778.4,-1,F,11
[],868,1,65,-79244.66,-1,F,11
[],868,1,66,34806.58,-1,F,11
[],868,1,68,394280.13,-1,F,11
[],868,1,69,-295612.2,-1,F,11
[],868,1,70,133559.44,-1,F,11
[],868,1,92,388349.2,-1,F,11
[],868,1,93,-659679.49,-1,F,11
[],868,1,94,537780.94,-1,F,11
[],868,1,96,-194746.2,-1,F,11
[],868,1,97,-102153.88,-1,F,11
[],868,1,98,88469.61,-1,F,11
[],868,1,100,3871.26,-1,F,11
[],868,1,101,418975.03,-1,F,11
[],868,1,102,-337689.08,-1,F,11
[],868,1,104,-49423.01,-1,F,11
[],868,1,105,-295597.79,-1,F,11
[],868,1,106,-25916.32,-1,F,11
[],868,1,110,-23300.28,-1,F,11
[],868,1,111,85623.05,-1,F,11
[],868,1,112,211672.89,-1,F,11
[],868,1,114,-154120.13,-1,F,11
[],868,1,115,-158398.52,-1,F,11
[],868,1,116,94555.9,-1,F,11
[],868,1,118,7734.23,-1,F,11
[],869,1,20,10963.44,-1,F,27
[],869,1,21,-63461.52,-1,F,27
[],869,1,22,14778.1,-1,F,27
[],869,1,24,62555.36,-1,F,27
[],869,1,25,72595.73,-1,F,27
[],869,1,26,-96158.65,-1,F,27
[],869,1,28,12948.35,-1,F,27
[],869,1,29,161116.73,-1,F,27
[],869,1,30,-122424.8,-1,F,27
[],869,1,32,36796.16,-1,F,27
[],869,1,33,37130.5,-1,F,27
[],869,1,34,-125138.36,-1,F,27
[],869,1,40,127960,-1,F,27
[],869,1,42,-11259.32,-1,F,27
[],869,1,43,-76205.12,-1,F,27
[],869,1,44,235639.88,-1,F,27
[],869,1,46,-232240.61,-1,F,27
[],869,1,47,26714.51,-1,F,27
[],869,1,48,64424.54,-1,F,27
[],869,1,50,-7210.6,-1,F,27
[],869,1,51,-15200.17,-1,F,27
[],869,1,52,6240.32,-1,F,27
[],869,1,56,552.91,-1,F,27
[],869,1,57,-39187.88,-1,F,27
[],869,1,58,69348.18,-1,F,27
[],869,1,60,39762.91,-1,F,27
[],869,1,61,33801.69,-1,F,27
[],869,1,62,-122199.4,-1,F,27
[],869,1,64,71040.92,-1,F,27
[],869,1,65,-69125.06,-1,F,27
[],869,1,66,-84406.32,-1,F,27
[],869,1,68,134585.62,-1,F,27
[],869,1,69,-122739.72,-1,F,27
[],869,1,70,190638.23,-1,F,27
[],869,1,92,-136152.48,-1,F,27
[],869,1,93,-8402.38,-1,F,27
[],869,1,94,150846.2,-1,F,27
[],869,1,96,-97454.74,-1,F,27
[],869,1,97,-14662.39,-1,F,27
[],869,1,98,8526.84,-1,F,27
[],869,1,100,-27858.73,-1,F,27
[],869,1,101,-10485.84,-1,F,27
[],869,1,102,73293.24,-1,F,27
[],869,1,104,-92071.38,-1,F,27
[],869,1,105,-63893.93,-1,F,27
[],869,1,106,982267.05,-1,F,27
[],869,1,110,-886109.56,-1,F,27
[],869,1,111,-2031.98,-1,F,27
[],869,1,112,4760.6,-1,F,27
[],869,1,114,31075.58,-1,F,27
[],869,1,115,-65107.6,-1,F,27
[],869,1,116,57017.45,-1,F,27
[],869,1,118,-107035.33,-1,F,27
[],870,1,20,-23086.58,-1,F,20
[],870,1,21,-35252.21,-1,F,20
[],870,1,22,-53883.97,-1,F,20
[],870,1,24,5145.55,-1,F,20
[],870,1,25,-14763.03,-1,F,20
[],870,1,26,45789.08,-1,F,20
[],870,1,28,430206.79,-1,F,20
[],870,1,29,-35350.97,-1,F,20
[],870,1,30,-170045.44,-1,F,20
[],870,1,32,-166365.09,-1,F,20
[],870,1,33,39249.22,-1,F,20
[],870,1,34,-111334.48,-1,F,20
[],870,1,51,220875,-1,F,20
[],870,1,52,-92647.29,-1,F,20
[],870,1,56,73444.05,-1,F,20
[],870,1,57,-102384.66,-1,F,20
[],870,1,58,70740.1,-1,F,20
[],870,1,60,-25192.77,-1,F,20
[],870,1,61,-23985.88,-1,F,20
[],870,1,62,9275.77,-1,F,20
[],870,1,64,-19547.65,-1,F,20
[],870,1,65,8124.87,-1,F,20
[],870,1,66,-9198.85,-1,F,20
[],870,1,68,123798.81,-1,F,20
[],870,1,69,81499.58,-1,F,20
[],870,1,70,-161410.23,-1,F,20
[],870,1,92,11179.7,-1,F,20
[],870,1,93,-62417.04,-1,F,20
[],870,1,94,119988.89,-1,F,20
[],870,1,96,-82438.81,-1,F,20
[],870,1,97,-19547.28,-1,F,20
[],870,1,98,-25805,-1,F,20
[],870,1,100,-1320.82,-1,F,20
[],870,1,101,2652.64,-1,F,20
[],870,1,102,8137.32,-1,F,20
[],870,1,104,26515.78,-1,F,20
[],870,1,105,-3181.99,-1,F,20
[],870,1,106,-8380.54,-1,F,20
[],870,1,110,-3859.37,-1,F,20
[],870,1,111,-19572.7,-1,F,20
[],870,1,112,4071.32,-1,F,20
[],870,1,114,-2450.01,-1,F,20
[],870,1,115,-3088.52,-1,F,20
[],870,1,116,11896.09,-1,F,20
[],870,1,118,-255.89,-1,F,20
[],871,1,20,-50,-1,F,17
[],871,1,21,-170.17,-1,F,17
[],871,1,22,-1672.43,-1,F,17
[],871,1,24,-2778.02,-1,F,17
[],871,1,25,-1715,-1,F,17
[],871,1,26,7217.44,-1,F,17
[],871,1,28,-3077,-1,F,17
[],871,1,29,-20.25,-1,F,17
[],871,1,30,-95.94,-1,F,17
[],871,1,33,-107,-1,F,17
[],871,1,34,-98.56,-1,F,17
[],871,1,50,9920.05,-1,F,17
[],871,1,51,0,-1,F,17
[],871,1,52,-344.51,-1,F,17
[],871,1,56,-2.13,-1,F,17
[],871,1,62,-6017.86,-1,F,17
[],871,1,64,250,-1,F,17
[],871,1,65,1151.31,-1,F,17
[],871,1,66,-202.43,-1,F,17
[],871,1,68,-107,-1,F,17
[],871,1,94,-295.28,-1,F,17
[],871,1,96,-147.64,-1,F,17
[],871,1,97,-147.64,-1,F,17
[],871,1,98,-266.54,-1,F,17
[],871,1,101,-93.44,-1,F,17
[],871,1,102,-66.79,-1,F,17
[],871,1,104,-66.79,-1,F,17
[],871,1,105,-95.57,-1,F,17
[],871,1,106,-66.79,-1,F,17
[],871,1,110,-59.37,-1,F,17
[],871,1,111,-88.15,-1,F,17
[],871,1,112,-59.37,-1,F,17
[],871,1,114,-59.4,-1,F,17
[],871,1,115,398.68,-1,F,17
[],871,1,116,-59.37,-1,F,17
[],872,1,20,27534.3,-1,F,22
[],872,1,21,-45122.32,-1,F,22
[],872,1,22,6937.62,-1,F,22
[],872,1,24,15897.57,-1,F,22
[],872,1,25,-4859.54,-1,F,22
[],872,1,26,1696.84,-1,F,22
[],872,1,28,-801.89,-1,F,22
[],872,1,29,-2765.18,-1,F,22
[],872,1,30,2762.64,-1,F,22
[],872,1,32,101286.37,-1,F,22
[],872,1,33,-9521.81,-1,F,22
[],872,1,34,-89990.33,-1,F,22
[],872,1,44,9920.06,-1,F,22
[],872,1,46,17666.84,-1,F,22
[],872,1,47,-9447.01,-1,F,22
[],872,1,48,30637.52,-1,F,22
[],872,1,50,-19398.44,-1,F,22
[],872,1,51,30581.06,-1,F,22
[],872,1,52,-27283.39,-1,F,22
[],872,1,56,8228.84,-1,F,22
[],872,1,57,14143.84,-1,F,22
[],872,1,58,-37429.03,-1,F,22
[],872,1,60,22375.17,-1,F,22
[],872,1,61,-4207.09,-1,F,22
[],872,1,62,-21525.18,-1,F,22
[],872,1,64,3824.07,-1,F,22
[],872,1,65,6853.41,-1,F,22
[],872,1,66,-21108.11,-1,F,22
[],872,1,68,41810.76,-1,F,22
[],872,1,69,-33355.68,-1,F,22
[],872,1,70,-8864.26,-1,F,22
[],872,1,92,4066.89,-1,F,22
[],872,1,93,118939.66,-1,F,22
[],872,1,94,-27424.01,-1,F,22
[],872,1,96,-50756.34,-1,F,22
[],872,1,97,-7676.46,-1,F,22
[],872,1,98,28385.3,-1,F,22
[],872,1,100,-41411.91,-1,F,22
[],872,1,101,-3195.21,-1,F,22
[],872,1,102,-19443.49,-1,F,22
[],872,1,104,22161.55,-1,F,22
[],872,1,105,-19079.38,-1,F,22
[],872,1,106,-548.51,-1,F,22
[],872,1,110,26133.72,-1,F,22
[],872,1,111,1389.22,-1,F,22
[],872,1,112,12.37,-1,F,22
[],872,1,114,86559.72,-1,F,22
[],872,1,115,-54950.95,-1,F,22
[],872,1,116,-13003.1,-1,F,22
[],872,1,118,-9683.21,-1,F,22
[],873,1,20,-20571.99,-1,F,3
[],873,1,21,-24955.29,-1,F,3
[],873,1,22,-19635.46,-1,F,3
[],873,1,24,-6232.59,-1,F,3
[],873,1,25,-9687.39,-1,F,3
[],873,1,26,12386.39,-1,F,3
[],873,1,28,7398.01,-1,F,3
[],873,1,29,40022.47,-1,F,3
[],873,1,30,-28906.14,-1,F,3
[],873,1,32,104362.67,-1,F,3
[],873,1,33,-74896.7,-1,F,3
[],873,1,34,-51961.11,-1,F,3
[],873,1,46,500,-1,F,3
[],873,1,47,0,-1,F,3
[],873,1,48,0,-1,F,3
[],873,1,50,0,-1,F,3
[],873,1,51,109925,-1,F,3
[],873,1,52,-15475.18,-1,F,3
[],873,1,56,46670.98,-1,F,3
[],873,1,57,-33901.35,-1,F,3
[],873,1,58,27669.14,-1,F,3
[],873,1,60,5028.11,-1,F,3
[],873,1,61,-21579.43,-1,F,3
[],873,1,62,-23351.36,-1,F,3
[],873,1,64,13528.5,-1,F,3
[],873,1,65,-30005.17,-1,F,3
[],873,1,66,15670.28,-1,F,3
[],873,1,68,-10122.68,-1,F,3
[],873,1,69,9086.38,-1,F,3
[],873,1,70,3242.82,-1,F,3
[],873,1,92,5234.46,-1,F,3
[],873,1,93,-2819.99,-1,F,3
[],873,1,94,38765.7,-1,F,3
[],873,1,96,5520.59,-1,F,3
[],873,1,97,49262.24,-1,F,3
[],873,1,98,-64439.18,-1,F,3
[],873,1,100,20336.44,-1,F,3
[],873,1,101,-4793.99,-1,F,3
[],873,1,102,-131.19,-1,F,3
[],873,1,104,33132.13,-1,F,3
[],873,1,105,1741.79,-1,F,3
[],873,1,106,-83184.44,-1,F,3
[],873,1,110,11698.2,-1,F,3
[],873,1,111,15735.5,-1,F,3
[],873,1,112,-29995.6,-1,F,3
[],873,1,114,16674.57,-1,F,3
[],873,1,115,38845.43,-1,F,3
[],873,1,116,-65205.42,-1,F,3
[],873,1,118,16871.37,-1,F,3
[],874,1,20,1095.78,-1,F,4
[],874,1,21,-12721.6,-1,F,4
[],874,1,22,7805.93,-1,F,4
[],874,1,24,-23680.55,-1,F,4
[],874,1,25,-37021.51,-1,F,4
[],874,1,26,49184.3,-1,F,4
[],874,1,28,63303.89,-1,F,4
[],874,1,29,-54367.39,-1,F,4
[],874,1,30,33583.32,-1,F,4
[],874,1,32,46625,-1,F,4
[],874,1,33,-33665.93,-1,F,4
[],874,1,34,-23693.49,-1,F,4
[],874,1,39,750000,-1,F,4
[],874,1,40,-3011.84,-1,F,4
[],874,1,42,-11202.85,-1,F,4
[],874,1,43,-11024.73,-1,F,4
[],874,1,44,-25483.23,-1,F,4
[],874,1,46,-23650.91,-1,F,4
[],874,1,47,-513262.83,-1,F,4
[],874,1,48,-43228.25,-1,F,4
[],874,1,50,-15847.15,-1,F,4
[],874,1,51,952.53,-1,F,4
[],874,1,52,-4697.07,-1,F,4
[],874,1,56,35551.03,-1,F,4
[],874,1,57,-36477.37,-1,F,4
[],874,1,58,-3138.86,-1,F,4
[],874,1,60,-6699.49,-1,F,4
[],874,1,61,-28699.7,-1,F,4
[],874,1,62,-38442.09,-1,F,4
[],874,1,64,-8967.82,-1,F,4
[],874,1,65,50979.9,-1,F,4
[],874,1,66,-25333.3,-1,F,4
[],874,1,68,-18665.05,-1,F,4
[],874,1,69,20034.23,-1,F,4
[],874,1,70,150851.54,-1,F,4
[],874,1,92,-160842.55,-1,F,4
[],874,1,93,-9579,-1,F,4
[],874,1,94,-5146.65,-1,F,4
[],874,1,96,94251.9,-1,F,4
[],874,1,97,-60347.34,-1,F,4
[],874,1,98,41458.39,-1,F,4
[],874,1,100,49134.27,-1,F,4
[],874,1,101,71190.6,-1,F,4
[],874,1,102,23976.96,-1,F,4
[],874,1,104,-32039.47,-1,F,4
[],874,1,105,-76527.14,-1,F,4
[],874,1,106,-121442.94,-1,F,4
[],874,1,110,42828.67,-1,F,4
[],874,1,111,-23890.08,-1,F,4
[],874,1,112,21612.18,-1,F,4
[],874,1,114,103373.44,-1,F,4
[],874,1,115,-7303.97,-1,F,4
[],874,1,116,-36244.19,-1,F,4
[],874,1,118,33961.47,-1,F,4
[],875,1,20,-306274.1,-1,F,5
[],875,1,21,-23525.98,-1,F,5
[],875,1,22,-49594.63,-1,F,5
[],875,1,24,4810.07,-1,F,5
[],875,1,25,-37178.85,-1,F,5
[],875,1,26,874754.58,-1,F,5
[],875,1,28,-626036.19,-1,F,5
[],875,1,29,-139263.26,-1,F,5
